Datetime,Mission ID,Mission,Mission Attempt,Doll Type,Doll Name,Doll Rarity,Doll Core,Equip Type,Equip Name,Equip Rarity
2021-10-02 20:24:16,10082,Last Resort I,19,HG,Gr USPCompact,2,0,,,
2021-10-02 20:25:05,10082,Last Resort I,20,HG,Gr USPCompact,2,0,,,
2021-10-02 20:26:16,10082,Last Resort I,20,MG,Bren,3,1,,,
2021-10-02 20:26:51,10082,Last Resort I,20,RF,VM59,2,0,,,
2021-10-02 20:27:23,10082,Last Resort I,20,HG,Gr USPCompact,2,0,,,
2021-10-02 20:27:56,10082,Last Resort I,20,HG,MP-446,2,0,,,
2021-10-02 20:28:21,10082,Last Resort I,20,AR,L85A1,2,0,,,
2021-10-02 20:28:45,10082,Last Resort I,20,MG,FG42,2,0,,,
2021-10-02 20:29:08,10082,Last Resort I,20,SMG,m45,2,0,,,
2021-10-02 20:29:39,10082,Last Resort I,20,AR,SIG-510,2,0,,,
2021-10-02 20:29:39,10082,Last Resort I,20,HG,M1895,2,0,,,
2021-10-02 20:30:25,10082,Last Resort I,21,AR,Type63,2,0,,,
2021-10-02 20:30:50,10082,Last Resort I,21,HG,M1895,2,0,,,
2021-10-02 20:31:49,10082,Last Resort I,21,AR,Type63,2,0,,,
2021-10-02 20:32:26,10082,Last Resort I,21,SMG,Type64,2,0,,,
2021-10-02 20:32:59,10082,Last Resort I,21,HG,PPK,2,0,,,
2021-10-02 20:33:32,10082,Last Resort I,21,RF,G43,2,0,,,
2021-10-02 20:33:58,10082,Last Resort I,21,HG,Gr USPCompact,2,0,,,
2021-10-02 20:34:16,10082,Last Resort I,21,HG,M1895,2,0,,,
2021-10-02 20:34:35,10082,Last Resort I,21,HG,PPK,2,0,,,
2021-10-02 20:35:06,10082,Last Resort I,21,RF,VM59,2,0,,,
2021-10-02 20:35:06,10082,Last Resort I,21,AR,OTs-12,3,1,,,
2021-10-02 20:37:46,10082,Last Resort I,22,HG,Gr USPCompact,2,0,,,
2021-10-02 20:38:09,10082,Last Resort I,22,MG,FG42,2,0,,,
2021-10-02 20:38:46,10082,Last Resort I,22,AR,L85A1,2,0,,,
2021-10-02 20:40:47,10082,Last Resort I,22,HG,MP-446,2,0,,,
2021-10-02 20:41:11,10082,Last Resort I,22,SMG,m45,2,0,,,
2021-10-02 20:41:34,10082,Last Resort I,22,RF,G43,2,0,,,
2021-10-02 20:42:04,10082,Last Resort I,22,AR,L85A1,2,0,,,
2021-10-02 20:42:04,10082,Last Resort I,22,MG,FG42,2,0,,,
2021-10-02 20:42:57,10082,Last Resort I,23,RF,SVT-38,2,0,,,
2021-10-02 20:43:22,10082,Last Resort I,23,HG,MP-446,2,0,,,
2021-10-02 20:44:58,10082,Last Resort I,23,RF,VM59,2,0,,,
2021-10-02 20:46:19,10082,Last Resort I,23,SMG,MP40,2,0,,,
2021-10-02 20:46:44,10082,Last Resort I,23,RF,G43,2,0,,,
2021-10-02 20:47:07,10082,Last Resort I,23,AR,OTs-12,3,1,,,
2021-10-02 20:47:37,10082,Last Resort I,23,RF,VM59,2,0,,,
2021-10-02 20:48:21,10082,Last Resort I,24,RF,SVT-38,2,0,,,
2021-10-02 20:48:45,10082,Last Resort I,24,HG,PPK,2,0,,,
2021-10-02 20:49:52,10082,Last Resort I,24,RF,G43,2,0,,,
2021-10-02 20:50:39,10082,Last Resort I,24,MG,DP28,2,0,,,
2021-10-02 20:52:01,10082,Last Resort I,24,HG,Gr USPCompact,2,0,,,
2021-10-02 20:52:25,10082,Last Resort I,24,SMG,m45,2,0,,,
2021-10-02 20:52:48,10082,Last Resort I,24,AR,SIG-510,2,0,,,
2021-10-02 20:53:19,10082,Last Resort I,24,HG,M1895,2,0,,,
2021-10-02 21:25:14,10082,Last Resort I,25,HG,PPK,2,0,,,
2021-10-02 21:25:33,10082,Last Resort I,25,RF,SVT-38,2,0,,,
2021-10-02 21:27:36,10082,Last Resort I,25,AR,SIG-510,2,0,,,
2021-10-02 21:28:40,10082,Last Resort I,25,AR,L85A1,2,0,,,
2021-10-02 21:29:12,10082,Last Resort I,25,HG,M1895,2,0,,,
2021-10-02 21:30:06,10082,Last Resort I,25,SMG,M12,3,1,,,
2021-10-02 21:30:57,10082,Last Resort I,25,AR,SIG-510,2,0,,,
2021-10-02 21:31:27,10082,Last Resort I,25,HG,Gr USPCompact,2,0,,,
2021-10-02 21:31:27,10082,Last Resort I,25,HG,P08,3,1,,,
2021-10-02 21:42:26,10082,Last Resort I,26,MG,FG42,2,0,,,
2021-10-02 21:44:23,10082,Last Resort I,26,RF,SV-98,3,1,,,
2021-10-02 21:45:54,10082,Last Resort I,26,AR,Type63,2,0,,,
2021-10-02 21:46:27,10082,Last Resort I,26,RF,G43,2,0,,,
2021-10-02 21:46:53,10082,Last Resort I,26,AR,SIG-510,2,0,,,
2021-10-02 21:47:17,10082,Last Resort I,26,RF,G43,2,0,,,
2021-10-02 21:47:39,10082,Last Resort I,26,SMG,m45,2,0,,,
2021-10-02 21:48:09,10082,Last Resort I,26,RF,VM59,2,0,,,
2021-10-02 21:48:09,10082,Last Resort I,26,HG,MP-446,2,0,,,
2021-10-02 22:07:04,10083,Last Resort II,2,AR,AK-47,3,1,,,
2021-10-02 22:07:40,10083,Last Resort II,2,MG,AAT-52,2,0,,,
2021-10-02 22:08:13,10083,Last Resort II,2,MG,LWMMG,2,0,,,
2021-10-02 22:08:46,10083,Last Resort II,2,AR,FF F2000,2,0,,,
2021-10-02 22:09:18,10083,Last Resort II,2,RF,SKS,2,0,,,
2021-10-02 22:10:32,10083,Last Resort II,3,AR,FF F2000,2,0,,,
2021-10-02 22:11:09,10083,Last Resort II,3,SMG,Spectre M4,2,0,,,
2021-10-02 22:11:42,10083,Last Resort II,3,HG,M1911,2,0,,,
2021-10-02 22:12:14,10083,Last Resort II,3,AR,Gr G3,2,0,,,
2021-10-02 22:12:46,10083,Last Resort II,3,RF,SKS,2,0,,,
2021-10-02 22:13:59,10083,Last Resort II,4,SMG,PP-2000,2,0,,,
2021-10-02 22:14:36,10083,Last Resort II,4,HG,M1911,2,0,,,
2021-10-02 22:15:09,10083,Last Resort II,4,HG,C96,3,1,,,
2021-10-02 22:15:42,10083,Last Resort II,4,AR,Galil,2,0,,,
2021-10-02 22:16:14,10083,Last Resort II,4,SMG,M3,2,0,,,
2021-10-02 22:17:04,10083,Last Resort II,5,AR,Galil,2,0,,,
2021-10-02 22:17:38,10083,Last Resort II,5,RF,M14,3,1,,,
2021-10-02 22:18:11,10083,Last Resort II,5,RF,SKS,2,0,,,
2021-10-02 22:18:43,10083,Last Resort II,5,HG,M1911,2,0,,,
2021-10-02 22:19:14,10083,Last Resort II,5,SMG,PP-2000,2,0,,,
2021-10-02 22:21:36,10083,Last Resort II,6,SMG,Type64,2,0,,,
2021-10-02 22:22:13,10083,Last Resort II,6,SMG,M3,2,0,,,
2021-10-02 22:22:45,10083,Last Resort II,6,SMG,Type64,2,0,,,
2021-10-02 22:23:18,10083,Last Resort II,6,AR,Galil,2,0,,,
2021-10-02 22:23:50,10083,Last Resort II,6,SMG,M3,2,0,,,
2021-10-02 22:24:50,10083,Last Resort II,7,MG,MG34,2,0,,,
2021-10-02 22:25:26,10083,Last Resort II,7,RF,FF FN49,2,0,,,
2021-10-02 22:25:59,10083,Last Resort II,7,HG,P38,2,0,,,
2021-10-02 22:26:32,10083,Last Resort II,7,SMG,M3,2,0,,,
2021-10-02 22:27:06,10083,Last Resort II,7,HG,FF FNP9,2,0,,,
2021-10-02 22:28:00,10083,Last Resort II,8,HG,M1911,2,0,,,
2021-10-02 22:28:36,10083,Last Resort II,8,AR,FF F2000,2,0,,,
2021-10-02 22:29:11,10083,Last Resort II,8,MG,MG34,2,0,,,
2021-10-02 22:29:43,10083,Last Resort II,8,HG,M1911,2,0,,,
2021-10-02 22:30:16,10083,Last Resort II,8,HG,P38,2,0,,,
2021-10-02 22:31:19,10083,Last Resort II,9,AR,FF FNC,3,1,,,
2021-10-02 22:31:55,10083,Last Resort II,9,SMG,Type64,2,0,,,
2021-10-02 22:32:27,10083,Last Resort II,9,HG,Bren Ten,2,0,,,
2021-10-02 22:33:00,10083,Last Resort II,9,SMG,PP-2000,2,0,,,
2021-10-02 22:33:33,10083,Last Resort II,9,SMG,Spectre M4,2,0,,,
2021-10-02 22:34:23,10083,Last Resort II,10,AR,FF F2000,2,0,,,
2021-10-02 22:34:59,10083,Last Resort II,10,SMG,M3,2,0,,,
2021-10-02 22:35:33,10083,Last Resort II,10,SMG,M3,2,0,,,
2021-10-02 22:36:06,10083,Last Resort II,10,HG,Bren Ten,2,0,,,
2021-10-02 22:36:36,10083,Last Resort II,10,SMG,Skorpion,3,1,,,
2021-10-02 22:42:23,10083,Last Resort II,11,HG,FF FNP9,2,0,,,
2021-10-02 22:42:59,10083,Last Resort II,11,HG,C96,3,1,,,
2021-10-02 22:43:32,10083,Last Resort II,11,MG,M2HB,3,1,,,
2021-10-02 22:44:06,10083,Last Resort II,11,RF,FF FN49,2,0,,,
2021-10-02 22:44:38,10083,Last Resort II,11,SMG,M38,2,0,,,
2021-10-02 22:45:27,10083,Last Resort II,12,RF,FF FN49,2,0,,,
2021-10-02 22:45:54,10083,Last Resort II,12,SMG,M3,2,0,,,
2021-10-02 22:48:33,10083,Last Resort II,13,HG,P38,2,0,,,
2021-10-02 22:49:10,10083,Last Resort II,13,AR,Gr G3,2,0,,,
2021-10-02 22:49:44,10083,Last Resort II,13,HG,M1911,2,0,,,
2021-10-02 22:50:18,10083,Last Resort II,13,HG,Bren Ten,2,0,,,
2021-10-02 22:50:47,10083,Last Resort II,13,RF,FF FN49,2,0,,,
2021-10-02 22:54:00,10083,Last Resort II,14,RF,FF FN49,2,0,,,
2021-10-02 22:54:38,10083,Last Resort II,14,MG,MG34,2,0,,,
2021-10-02 22:55:11,10083,Last Resort II,14,HG,M1911,2,0,,,
2021-10-02 22:55:42,10083,Last Resort II,14,RF,FF FN49,2,0,,,
2021-10-02 22:56:12,10083,Last Resort II,14,MG,AAT-52,2,0,,,
2021-10-02 22:58:36,10083,Last Resort II,15,HG,Makarov,3,1,,,
2021-10-02 22:59:15,10083,Last Resort II,15,AR,FF F2000,2,0,,,
2021-10-02 22:59:50,10083,Last Resort II,15,HG,FF FNP9,2,0,,,
2021-10-02 23:00:24,10083,Last Resort II,15,SMG,PP-2000,2,0,,,
2021-10-02 23:00:56,10083,Last Resort II,15,HG,Bren Ten,2,0,,,
2021-10-02 23:02:53,10083,Last Resort II,16,SMG,Type64,2,0,,,
2021-10-02 23:03:22,10083,Last Resort II,16,SMG,Type64,2,0,,,
2021-10-02 23:03:53,10083,Last Resort II,16,RF,SKS,2,0,,,
2021-10-02 23:04:24,10083,Last Resort II,16,AR,Gr G3,2,0,,,
2021-10-02 23:07:12,10083,Last Resort II,17,MG,AAT-52,2,0,,,
2021-10-02 23:07:50,10083,Last Resort II,17,SMG,Type64,2,0,,,
2021-10-02 23:08:24,10083,Last Resort II,17,SMG,Type64,2,0,,,
2021-10-02 23:08:56,10083,Last Resort II,17,AR,Gr G3,2,0,,,
2021-10-02 23:09:27,10083,Last Resort II,17,SMG,Ingram,3,1,,,
2021-10-02 23:11:17,10083,Last Resort II,18,HG,M1911,2,0,,,
2021-10-02 23:11:54,10083,Last Resort II,18,MG,AAT-52,2,0,,,
2021-10-02 23:12:26,10083,Last Resort II,18,SMG,Skorpion,3,1,,,
2021-10-02 23:12:58,10083,Last Resort II,18,MG,MG42,3,1,,,
2021-10-02 23:13:31,10083,Last Resort II,18,AR,Galil,2,0,,,
2021-10-02 23:14:51,10083,Last Resort II,19,HG,Bren Ten,2,0,,,
2021-10-02 23:15:24,10083,Last Resort II,19,SMG,Ingram,3,1,,,
2021-10-02 23:15:57,10083,Last Resort II,19,AR,FF F2000,2,0,,,
2021-10-02 23:16:30,10083,Last Resort II,19,RF,Gepard M1,3,1,,,
2021-10-02 23:17:21,10083,Last Resort II,20,HG,Bren Ten,2,0,,,
2021-10-02 23:17:58,10083,Last Resort II,20,HG,Bren Ten,2,0,,,
2021-10-02 23:18:30,10083,Last Resort II,20,AR,TAR-21,4,3,,,
2021-10-02 23:19:04,10083,Last Resort II,20,AR,Gr G3,2,0,,,
2021-10-02 23:19:37,10083,Last Resort II,20,SMG,Type64,2,0,,,
2021-10-02 23:20:42,10083,Last Resort II,21,AR,Gr G3,2,0,,,
2021-10-02 23:21:19,10083,Last Resort II,21,RF,M14,3,1,,,
2021-10-02 23:21:52,10083,Last Resort II,21,SMG,M38,2,0,,,
2021-10-02 23:22:24,10083,Last Resort II,21,AR,FF F2000,2,0,,,
2021-10-02 23:22:55,10083,Last Resort II,21,SMG,M38,2,0,,,
2021-10-02 23:24:09,10083,Last Resort II,22,HG,Bren Ten,2,0,,,
2021-10-02 23:24:44,10083,Last Resort II,22,HG,FF FNP9,2,0,,,
2021-10-02 23:25:16,10083,Last Resort II,22,MG,MG34,2,0,,,
2021-10-02 23:25:50,10083,Last Resort II,22,RF,FF FN49,2,0,,,
2021-10-02 23:26:22,10083,Last Resort II,22,AR,Gr G3,2,0,,,
2021-10-02 23:28:35,10083,Last Resort II,23,HG,Bren Ten,2,0,,,
2021-10-02 23:29:11,10083,Last Resort II,23,AR,Galil,2,0,,,
2021-10-02 23:29:44,10083,Last Resort II,23,RF,FF FN49,2,0,,,
2021-10-02 23:30:17,10083,Last Resort II,23,SMG,M3,2,0,,,
2021-10-02 23:30:50,10083,Last Resort II,23,RF,FF FN49,2,0,,,
2021-10-02 23:32:12,10083,Last Resort II,24,SMG,Gr MP5,4,3,,,
2021-10-02 23:32:45,10083,Last Resort II,24,AR,Galil,2,0,,,
2021-10-02 23:33:18,10083,Last Resort II,24,SMG,PP-2000,2,0,,,
2021-10-02 23:33:50,10083,Last Resort II,24,HG,Serdyukov,3,1,,,
2021-10-02 23:35:34,10083,Last Resort II,25,HG,Bren Ten,2,0,,,
2021-10-02 23:36:11,10083,Last Resort II,25,HG,Bren Ten,2,0,,,
2021-10-02 23:36:43,10083,Last Resort II,25,SMG,PP-2000,2,0,,,
2021-10-02 23:37:16,10083,Last Resort II,25,HG,Bren Ten,2,0,,,
2021-10-02 23:37:50,10083,Last Resort II,25,SMG,M38,2,0,,,
2021-10-02 23:39:12,10083,Last Resort II,26,AR,Galil,2,0,,,
2021-10-02 23:39:45,10083,Last Resort II,26,SMG,Spectre M4,2,0,,,
2021-10-02 23:40:18,10083,Last Resort II,26,HG,FF FNP9,2,0,,,
2021-10-02 23:40:51,10083,Last Resort II,26,MG,AAT-52,2,0,,,
2021-10-02 23:41:45,10083,Last Resort II,27,SMG,Micro Uzi,3,1,,,
2021-10-02 23:42:21,10083,Last Resort II,27,HG,P38,2,0,,,
2021-10-02 23:42:55,10083,Last Resort II,27,RF,SKS,2,0,,,
2021-10-02 23:43:27,10083,Last Resort II,27,HG,Bren Ten,2,0,,,
2021-10-02 23:44:00,10083,Last Resort II,27,AR,FF F2000,2,0,,,
2021-10-02 23:46:22,10083,Last Resort II,28,MG,LWMMG,2,0,,,
2021-10-02 23:46:58,10083,Last Resort II,28,SMG,Spectre M4,2,0,,,
2021-10-02 23:47:31,10083,Last Resort II,28,AR,FF F2000,2,0,,,
2021-10-02 23:48:04,10083,Last Resort II,28,SMG,Type64,2,0,,,
2021-10-02 23:48:37,10083,Last Resort II,28,HG,M1911,2,0,,,
2021-10-02 23:53:35,10083,Last Resort II,29,HG,FF FNP9,2,0,,,
2021-10-02 23:54:07,10083,Last Resort II,29,SMG,PP-2000,2,0,,,
2021-10-02 23:54:41,10083,Last Resort II,29,SMG,PP-2000,2,0,,,
2021-10-02 23:55:15,10083,Last Resort II,29,AR,Galil,2,0,,,
2021-10-03 02:01:26,10083,Last Resort II,30,MG,AAT-52,2,0,,,
2021-10-03 02:01:59,10083,Last Resort II,30,RF,FF FN49,2,0,,,
2021-10-03 02:02:32,10083,Last Resort II,30,HG,M1911,2,0,,,
2021-10-03 02:03:05,10083,Last Resort II,30,MG,AAT-52,2,0,,,
2021-10-03 02:04:43,10083,Last Resort II,31,RF,FF FN49,2,0,,,
2021-10-03 02:05:20,10083,Last Resort II,31,SMG,Type64,2,0,,,
2021-10-03 02:05:53,10083,Last Resort II,31,HG,M1911,2,0,,,
2021-10-03 02:06:27,10083,Last Resort II,31,SMG,M38,2,0,,,
2021-10-03 02:07:00,10083,Last Resort II,31,RF,SKS,2,0,,,
2021-10-03 02:08:18,10083,Last Resort II,32,AR,FF F2000,2,0,,,
2021-10-03 02:08:51,10083,Last Resort II,32,AR,Gr G3,2,0,,,
2021-10-03 02:09:24,10083,Last Resort II,32,MG,LWMMG,2,0,,,
2021-10-03 02:09:57,10083,Last Resort II,32,AR,Gr G3,2,0,,,
2021-10-03 02:13:45,10083,Last Resort II,33,HG,Bren Ten,2,0,,,
2021-10-03 02:14:22,10083,Last Resort II,33,MG,MG42,3,1,,,
2021-10-03 02:14:55,10083,Last Resort II,33,MG,MG34,2,0,,,
2021-10-03 02:15:28,10083,Last Resort II,33,SMG,Type64,2,0,,,
2021-10-03 02:16:01,10083,Last Resort II,33,HG,FF FNP9,2,0,,,
2021-10-03 12:17:49,40,Eradicate the Disturbance,185,AR,L85A1,2,0,,,
2021-10-03 12:18:14,40,Eradicate the Disturbance,185,RF,SVT-38,2,0,,,
2021-10-03 12:18:37,40,Eradicate the Disturbance,185,RF,SVT-38,2,0,,,
2021-10-03 12:18:58,40,Eradicate the Disturbance,185,HG,MP-446,2,0,,,
2021-10-03 12:19:08,40,Eradicate the Disturbance,185,HG,M1895,2,0,,,
2021-10-03 12:20:15,40,Eradicate the Disturbance,186,AR,Galil,2,0,,,
2021-10-03 12:20:59,40,Eradicate the Disturbance,186,MG,MG34,2,0,,,
2021-10-03 12:21:10,40,Eradicate the Disturbance,186,AR,SIG-510,2,0,,,
2021-10-03 12:23:23,10383,Shelf Life,35,SMG,m45,2,0,,,
2021-10-03 12:23:51,10383,Shelf Life,35,HG,Gr USPCompact,2,0,,,
2021-10-03 12:24:18,10383,Shelf Life,35,SMG,IDW,2,0,,,
2021-10-03 12:24:46,10383,Shelf Life,35,SMG,Type64,2,0,,,
2021-10-03 12:25:12,10383,Shelf Life,35,AR,SIG-510,2,0,,,
2021-10-03 12:25:26,10383,Shelf Life,35,AR,SIG-510,2,0,,,
2021-10-03 12:27:28,10383,Shelf Life,36,MG,Bren,3,1,,,
2021-10-03 12:27:55,10383,Shelf Life,36,AR,OTs-12,3,1,,,
2021-10-03 12:28:21,10383,Shelf Life,36,HG,M1895,2,0,,,
2021-10-03 12:28:51,10383,Shelf Life,36,HG,M1895,2,0,,,
2021-10-03 12:29:05,10383,Shelf Life,36,AR,Type63,2,0,,,
2021-10-03 12:30:22,10383,Shelf Life,37,SMG,PPSh-41,2,0,,,
2021-10-03 12:30:49,10383,Shelf Life,37,SMG,IDW,2,0,,,
2021-10-03 12:31:43,10383,Shelf Life,37,AR,L85A1,2,0,,,
2021-10-03 12:32:13,10383,Shelf Life,37,SMG,IDW,2,0,,,
2021-10-03 12:32:27,10383,Shelf Life,37,SMG,MP40,2,0,,,
2021-10-03 12:34:45,10383,Shelf Life,38,HG,P08,3,1,,,
2021-10-03 12:35:12,10383,Shelf Life,38,HG,PPK,2,0,,,
2021-10-03 12:35:41,10383,Shelf Life,38,MG,FG42,2,0,,,
2021-10-03 12:35:55,10383,Shelf Life,38,SMG,MP40,2,0,,,
2021-10-03 12:36:58,10383,Shelf Life,39,MG,DP28,2,0,,,
2021-10-03 12:37:25,10383,Shelf Life,39,MG,DP28,2,0,,,
2021-10-03 12:37:53,10383,Shelf Life,39,AR,SIG-510,2,0,,,
2021-10-03 12:38:21,10383,Shelf Life,39,HG,Type92,3,1,,,
2021-10-03 12:38:50,10383,Shelf Life,39,AR,L85A1,2,0,,,
2021-10-03 12:39:03,10383,Shelf Life,39,MG,DP28,2,0,,,
2021-10-03 12:41:03,10383,Shelf Life,40,RF,M1 Garand,3,1,,,
2021-10-03 12:41:57,10383,Shelf Life,40,RF,G43,2,0,,,
2021-10-03 12:42:25,10383,Shelf Life,40,SMG,MP40,2,0,,,
2021-10-03 12:42:54,10383,Shelf Life,40,SMG,m45,2,0,,,
2021-10-03 12:43:07,10383,Shelf Life,40,RF,G43,2,0,,,
2021-10-03 12:49:51,10083,Last Resort II,34,SMG,M38,2,0,,,
2021-10-03 12:50:25,10083,Last Resort II,34,MG,MG34,2,0,,,
2021-10-03 12:50:57,10083,Last Resort II,34,MG,MG42,3,1,,,
2021-10-03 12:51:30,10083,Last Resort II,34,AR,Galil,2,0,,,
2021-10-03 12:52:23,10083,Last Resort II,35,AR,Galil,2,0,,,
2021-10-03 12:52:59,10083,Last Resort II,35,SMG,Type64,2,0,,,
2021-10-03 12:53:32,10083,Last Resort II,35,AR,AK-47,3,1,,,
2021-10-03 12:54:04,10083,Last Resort II,35,RF,SKS,2,0,,,
2021-10-03 12:54:36,10083,Last Resort II,35,MG,AAT-52,2,0,,,
2021-10-03 12:56:05,10083,Last Resort II,36,SMG,M38,2,0,,,
2021-10-03 12:56:42,10083,Last Resort II,36,HG,M1911,2,0,,,
2021-10-03 12:57:15,10083,Last Resort II,36,MG,AAT-52,2,0,,,
2021-10-03 12:57:45,10083,Last Resort II,36,MG,MG34,2,0,,,
2021-10-03 12:58:15,10083,Last Resort II,36,MG,MG3,4,3,,,
2021-10-03 12:58:58,10083,Last Resort II,37,HG,Makarov,3,1,,,
2021-10-03 12:59:34,10083,Last Resort II,37,HG,M1911,2,0,,,
2021-10-03 13:00:08,10083,Last Resort II,37,RF,SKS,2,0,,,
2021-10-03 13:00:40,10083,Last Resort II,37,SMG,Micro Uzi,3,1,,,
2021-10-03 13:01:13,10083,Last Resort II,37,AR,FF F2000,2,0,,,
2021-10-03 13:03:06,10083,Last Resort II,38,SMG,M38,2,0,,,
2021-10-03 13:03:42,10083,Last Resort II,38,AR,Galil,2,0,,,
2021-10-03 13:04:15,10083,Last Resort II,38,MG,AAT-52,2,0,,,
2021-10-03 13:04:48,10083,Last Resort II,38,SMG,Spectre M4,2,0,,,
2021-10-03 13:05:21,10083,Last Resort II,38,RF,FF FN49,2,0,,,
2021-10-03 13:32:01,10083,Last Resort II,39,HG,Astra,3,1,,,
2021-10-03 13:33:11,10083,Last Resort II,39,HG,Bren Ten,2,0,,,
2021-10-03 13:33:44,10083,Last Resort II,39,AR,FF F2000,2,0,,,
2021-10-03 13:34:16,10083,Last Resort II,39,HG,C96,3,1,,,
2021-10-03 13:34:49,10083,Last Resort II,39,HG,FF FNP9,2,0,,,
2021-10-03 14:02:44,10083,Last Resort II,40,SMG,M38,2,0,,,
2021-10-03 14:03:16,10083,Last Resort II,40,HG,FF FNP9,2,0,,,
2021-10-03 14:03:49,10083,Last Resort II,40,AR,FF F2000,2,0,,,
2021-10-03 14:04:19,10083,Last Resort II,40,MG,AAT-52,2,0,,,
2021-10-03 14:05:03,10083,Last Resort II,41,SMG,Type64,2,0,,,
2021-10-03 14:05:40,10083,Last Resort II,41,HG,P38,2,0,,,
2021-10-03 14:06:12,10083,Last Resort II,41,HG,FF FNP9,2,0,,,
2021-10-03 14:06:46,10083,Last Resort II,41,HG,Bren Ten,2,0,,,
2021-10-03 14:07:18,10083,Last Resort II,41,MG,AAT-52,2,0,,,
2021-10-03 14:08:15,10083,Last Resort II,42,SMG,Type64,2,0,,,
2021-10-03 14:08:51,10083,Last Resort II,42,HG,FF FNP9,2,0,,,
2021-10-03 14:09:24,10083,Last Resort II,42,MG,MG34,2,0,,,
2021-10-03 14:09:54,10083,Last Resort II,42,HG,P38,2,0,,,
2021-10-03 14:10:27,10083,Last Resort II,42,SMG,Spectre M4,2,0,,,
2021-10-03 14:13:27,10083,Last Resort II,43,HG,C96,3,1,,,
2021-10-03 14:14:00,10083,Last Resort II,43,MG,M2HB,3,1,,,
2021-10-03 14:14:32,10083,Last Resort II,43,SMG,M3,2,0,,,
2021-10-03 14:15:04,10083,Last Resort II,43,MG,MG42,3,1,,,
2021-10-03 14:16:38,10083,Last Resort II,44,SMG,M3,2,0,,,
2021-10-03 14:17:11,10083,Last Resort II,44,SMG,Spectre M4,2,0,,,
2021-10-03 14:17:44,10083,Last Resort II,44,AR,FF F2000,2,0,,,
2021-10-03 14:18:17,10083,Last Resort II,44,RF,FF FN49,2,0,,,
2021-10-03 14:19:16,10083,Last Resort II,45,SMG,M38,2,0,,,
2021-10-03 14:19:52,10083,Last Resort II,45,AR,FF F2000,2,0,,,
2021-10-03 14:20:24,10083,Last Resort II,45,HG,Astra,3,1,,,
2021-10-03 14:20:57,10083,Last Resort II,45,HG,FF FNP9,2,0,,,
2021-10-03 14:21:27,10083,Last Resort II,45,MG,LWMMG,2,0,,,
2021-10-03 14:32:20,10083,Last Resort II,46,SMG,M3,2,0,,,
2021-10-03 14:32:52,10083,Last Resort II,46,RF,M14,3,1,,,
2021-10-03 14:33:33,10083,Last Resort II,46,HG,FF FNP9,2,0,,,
2021-10-03 14:34:13,10083,Last Resort II,46,MG,LWMMG,2,0,,,
2021-10-03 14:34:44,10083,Last Resort II,46,RF,FF FN49,2,0,,,
2021-10-03 14:36:48,10083,Last Resort II,47,SMG,PP-2000,2,0,,,
2021-10-03 14:37:25,10083,Last Resort II,47,MG,LWMMG,2,0,,,
2021-10-03 14:37:58,10083,Last Resort II,47,RF,M14,3,1,,,
2021-10-03 14:38:32,10083,Last Resort II,47,AR,Gr G3,2,0,,,
2021-10-03 14:39:05,10083,Last Resort II,47,RF,FF FN49,2,0,,,
2021-10-03 14:40:05,10083,Last Resort II,48,RF,FF FN49,2,0,,,
2021-10-03 14:40:41,10083,Last Resort II,48,HG,FF FNP9,2,0,,,
2021-10-03 14:41:14,10083,Last Resort II,48,SMG,PP-2000,2,0,,,
2021-10-03 14:41:47,10083,Last Resort II,48,SMG,M3,2,0,,,
2021-10-03 14:42:19,10083,Last Resort II,48,RF,FF FN49,2,0,,,
2021-10-03 14:43:34,10083,Last Resort II,49,AR,Gr G3,2,0,,,
2021-10-03 14:44:04,10083,Last Resort II,49,MG,MG34,2,0,,,
2021-10-03 14:44:37,10083,Last Resort II,49,RF,SKS,2,0,,,
2021-10-03 14:45:10,10083,Last Resort II,49,SMG,Type64,2,0,,,
2021-10-03 15:05:43,10083,Last Resort II,50,AR,AK-47,3,1,,,
2021-10-03 15:06:16,10083,Last Resort II,50,RF,SKS,2,0,,,
2021-10-03 15:06:49,10083,Last Resort II,50,HG,Bren Ten,2,0,,,
2021-10-03 15:07:22,10083,Last Resort II,50,AR,FF F2000,2,0,,,
2021-10-03 15:08:27,10083,Last Resort II,51,MG,LWMMG,2,0,,,
2021-10-03 15:09:04,10083,Last Resort II,51,AR,Galil,2,0,,,
2021-10-03 15:09:37,10083,Last Resort II,51,SMG,M38,2,0,,,
2021-10-03 15:10:10,10083,Last Resort II,51,AR,Galil,2,0,,,
2021-10-03 15:10:43,10083,Last Resort II,51,AR,Gr G3,2,0,,,
2021-10-03 15:12:10,10083,Last Resort II,52,HG,M1911,2,0,,,
2021-10-03 15:12:46,10083,Last Resort II,52,SMG,Spectre M4,2,0,,,
2021-10-03 15:13:20,10083,Last Resort II,52,AR,FF FNC,3,1,,,
2021-10-03 15:13:53,10083,Last Resort II,52,RF,M14,3,1,,,
2021-10-03 15:14:26,10083,Last Resort II,52,AR,Gr G3,2,0,,,
2021-10-03 15:17:31,10083,Last Resort II,53,MG,MG34,2,0,,,
2021-10-03 15:18:09,10083,Last Resort II,53,RF,FF FN49,2,0,,,
2021-10-03 15:18:41,10083,Last Resort II,53,MG,M2HB,3,1,,,
2021-10-03 15:19:14,10083,Last Resort II,53,SMG,Type64,2,0,,,
